"";"Site.ID";"Site";"Location";"Region";"Period";"Start.BP.site";"End.BP.site";"Start.BP";"End.BP";"C14.Date";"C14...";"Start.BP.14c";"End.BP.14c";"Latitude";"Longitude";"Study.ID";"Individual.ID";"Sample.ID";"Averaged";"Sex";"Age";"Age_Cat";"C.b.coll.";"N.b.coll.";"C.N..bone.";"CN.accept";"X..collagen.yield..bone.";"elevation";"dist2coast";"d2coast_km";"elev.factor";"Temp_Mean";"Precip_Mean";"Temp_Mean_Seasonality";"Precip_Mean_Seasonality";"Temp_Mean.sd";"Precip_Mean.sd";"Temp_Mean_Seasonality.sd";"Precip_Mean_Seasonality.sd";"Demography.kde.14c";"Demography.kde.corr.14c";"Demography.kde.14c.sd";"Demography.kde.corr.14c.sd";"Citations";"median.year"
"219";"C. Tribolpata MH";"C. Tribolpata";"Las Trancas Valley";"South Highlands";"Middle Horizon";1150;700;1175;983;1210;20;"1175";"983";-148,469;-745,196;885;"Cr226";"#N/A";"#N/A";"M";"Middle Adult";"#N/A";-14,1;13,4;"3.3";"y";"#N/A";2857;"8.611.755.201";"8.611.755.201";"Mid-elevation";11,97;2,43;136,7;0,79;0,03;0,03;1,28;0,01;4,44e-05;"2.13e-06";"1.49e-05";"7.36e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";1072
"220";"C. Tribolpata MH";"C. Tribolpata";"Las Trancas Valley";"South Highlands";"Middle Horizon";1150;700;1176;989;1220;20;"1176";"989";-148,469;-745,196;886;"Cr230";"#N/A";"#N/A";"M";"Old Adult";"#N/A";-14,4;13,2;"3.3";"y";"#N/A";2857;"8.611.755.201";"8.611.755.201";"Mid-elevation";11,97;2,42;136,7;0,79;0,03;0,04;1,32;0,01;4,5e-05;"2.17e-06";"1.5e-05";"7.32e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";1086
"221";"C. Tribolpata MH";"C. Tribolpata";"Las Trancas Valley";"South Highlands";"Middle Horizon";1150;700;1056;938;1145;20;"1056";"938";-148,469;-745,196;887;"Cr236";"#N/A";"#N/A";"F";"Adolescent";"#N/A";-15,3;12,1;"3.3";"y";"#N/A";2857;"8.611.755.201";"8.611.755.201";"Mid-elevation";12,01;2,44;136,35;0,8;0,03;0,02;0,8;0,02;4,2e-05;"2.04e-06";"1.45e-05";"7.1e-07";"McCool, W. C. (2020). The Human Ecology of Conflict: A Case Study from the Prehispanic Nasca Highlands of Peru. Ph.D. Dissertation. UC Santa Barbara,";1003
"222";"Conchopata MH";"Conchopata";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1400;950;1400;950;NA;NA;"#N/A";"#N/A";-131,572;-741,939;932;"179 3207";"C129H";"#N/A";"M";"22--24";"#N/A";-10,4;12,3;"3.44";"y";"#N/A";2644;"2.189.493.883";"2.189.493.883";"Mid-elevation";11,98;2,4;136,64;0,8;0,03;0,04;1,49;0,02;0,000262066;"2.23e-06";"4.23e-05";"7.45e-07";"Finucane, B., Agurto, P. M., & Isbell, W. H. (2006). Human and animal diet at Conchopata, Peru: stable isotope evidence for maize agriculture and animal management practices during the Middle Horizon. Journal of Archaeological Science, 33(12), 1766-1776.";NA
"223";"Conchopata MH";"Conchopata";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1400;950;1400;950;NA;NA;"#N/A";"#N/A";-131,572;-741,939;937;"187 3335";"C147H";"#N/A";"F";"22--28";"#N/A";-11,6;10,5;"3.17";"y";"#N/A";2644;"2.189.493.883";"2.189.493.883";"Mid-elevation";11,98;2,4;136,64;0,8;0,03;0,04;1,48;0,02;0,000262148;"2.22e-06";"4.21e-05";"7.47e-07";"Finucane, B., Agurto, P. M., & Isbell, W. H. (2006). Human and animal diet at Conchopata, Peru: stable isotope evidence for maize agriculture and animal management practices during the Middle Horizon. Journal of Archaeological Science, 33(12), 1766-1776.";NA
"224";"Conchopata MH";"Conchopata";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1400;950;1400;950;NA;NA;"#N/A";"#N/A";-131,572;-741,939;938;"89A 2052";"C152H";"#N/A";"M";"35--45";"#N/A";-8,2;10,2;"3.19";"y";"#N/A";2644;"2.189.493.883";"2.189.493.883";"Mid-elevation";11,98;2,4;136,64;0,8;0,03;0,04;1,48;0,02;0,000261615;"2.23e-06";"4.29e-05";"7.39e-07";"Finucane, B., Agurto, P. M., & Isbell, W. H. (2006). Human and animal diet at Conchopata, Peru: stable isotope evidence for maize agriculture and animal management practices during the Middle Horizon. Journal of Archaeological Science, 33(12), 1766-1776.";NA
"225";"Conchopata MH";"Conchopata";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1400;950;1400;950;NA;NA;"#N/A";"#N/A";-131,572;-741,939;939;"44A 950";"C156H/C157H";"#N/A";"M";"18--22";"#N/A";-10,4;10,3;"3.23";"y";"#N/A";2644;"2.189.493.883";"2.189.493.883";"Mid-elevation";11,97;2,4;136,64;0,8;0,03;0,04;1,49;0,02;0,000261925;"2.21e-06";"4.24e-05";"7.51e-07";"Finucane, B., Agurto, P. M., & Isbell, W. H. (2006). Human and animal diet at Conchopata, Peru: stable isotope evidence for maize agriculture and animal management practices during the Middle Horizon. Journal of Archaeological Science, 33(12), 1766-1776.";NA
"226";"Conchopata MH";"Conchopata";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1400;950;1400;950;NA;NA;"#N/A";"#N/A";-131,572;-741,939;943;"40A 3097";"C164H";"#N/A";"M";"35--50";"#N/A";-12,3;10,3;"3.29";"y";"#N/A";2644;"2.189.493.883";"2.189.493.883";"Mid-elevation";11,98;2,4;136,64;0,8;0,03;0,04;1,49;0,02;0,000262438;"2.22e-06";"4.21e-05";"7.45e-07";"Finucane, B., Agurto, P. M., & Isbell, W. H. (2006). Human and animal diet at Conchopata, Peru: stable isotope evidence for maize agriculture and animal management practices during the Middle Horizon. Journal of Archaeological Science, 33(12), 1766-1776.";NA
"227";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;956;"Burial 104";"10033";"#N/A";"M";"#N/A";"#N/A";-16,31;14,82;"3.13";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,65;0,02;0,000278148;"2.05e-06";"4.57e-05";"7.15e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"228";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;959;"Burial 116";"10088";"#N/A";"M";"#N/A";"#N/A";-11,89;11,08;"3.13";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,65;0,02;0,000277938;"2.05e-06";"4.62e-05";"7.27e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"229";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;960;"Burial 119";"10117";"#N/A";"M";"#N/A";"#N/A";-13,52;12,19;"3.09";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,65;0,02;0,00027821;"2.05e-06";"4.53e-05";"7.17e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"230";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;961;"Burial 123";"10134";"#N/A";"F";"#N/A";"#N/A";-11,54;11,97;"3.11";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,67;0,02;0,000277669;"2.05e-06";"4.58e-05";"7.18e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"231";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;962;"Burial 131";"10166";"#N/A";"F";"#N/A";"#N/A";-12,28;15,68;"3.36";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,67;0,02;0,00027848;"2.04e-06";"4.6e-05";"7.11e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"232";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;963;"Burial 132";"10168";"#N/A";"F";"#N/A";"#N/A";-12,79;11,4;"3.22";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,65;0,02;0,000277996;"2.03e-06";"4.56e-05";"7.15e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"233";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;964;"Burial 135";"10187";"#N/A";"F";"#N/A";"#N/A";-14,03;9,34;"3.23";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,67;0,02;0,000277937;"2.04e-06";"4.61e-05";"7.27e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"234";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;966;"Burial 137";"10200";"#N/A";"F";"#N/A";"#N/A";-12,8;13,98;"3.38";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,66;0,02;0,000278139;"2.03e-06";"4.57e-05";"7.17e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"235";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;967;"Burial 145";"10248";"#N/A";"F";"#N/A";"#N/A";-15,14;9,59;"3.13";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,66;0,02;0,000277775;"2.05e-06";"4.55e-05";"7.26e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"236";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;968;"Burial 203";"10280";"#N/A";"M";"#N/A";"#N/A";-13,32;13,5;"3.11";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,66;0,02;0,000277897;"2.03e-06";"4.58e-05";"7.21e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"237";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;970;"Burial 220";"10402";"#N/A";"M";"#N/A";"#N/A";-13,95;11,45;"3.17";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,67;0,02;0,00027783;"2.05e-06";"4.62e-05";"7.16e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"238";"El Yaral";"El Yaral";"Moquegua Valley";"South Coast";"Late Intermediate Period";1180;850;1180;850;NA;NA;"#N/A";"#N/A";-173,359;-711,064;972;"M8-1 R130 10163";"s-109";"#N/A";"F";"#N/A";"#N/A";-13,46;11,61;"3.24";"y";"#N/A";909;"3.196.382.718";"3.196.382.718";"Mid-elevation";11,65;1,17;110,56;0,96;0,05;0,01;1,65;0,02;0,000278048;"2.05e-06";"4.59e-05";"7.31e-07";"Tomczak, P. D. (2001). Prehistoric socio-economic relations and population organization in the Lower Osmore Valley of southern Peru. University of New Mexico, Albuquerque, NM.";NA
"239";"Hatun Cotuyoc";"Hatun Cotuyoc";"Cusco";"South Highlands";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-136,903;-716,452;1007;"Burial 1-G";"ACGSU 61";"#N/A";"F";"Adult";"#N/A";-14,4;8,9;"3.3";"y";"13.2";3216;"345.104.323";"345.104.323";"Mid-elevation";12,62;5,49;132,17;0,64;0,04;0,07;1,95;0,02;0,000263703;"2.16e-06";"4.28e-05";"7.19e-07";"Turner, B. L., Bélisle, V., Davis, A. R., Skidmore, M., Juengst, S. L., Schaefer, B. J., et al. (2018). Diet and foodways across five millennia in the Cusco region of Peru. Journal of Archaeological Science, 98, 137-148.";1150
"240";"Huari MH";"Huari Monqachayoq";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1450;950;1250;904;738;27;"904";"738";-130,647;-741,747;1017;"HM1H";"OxA-15281";"#N/A";"M";"20--50";"#N/A";-8,8;10,5;"3.23";"y";"#N/A";2964;"2.225.218.795";"2.225.218.795";"Mid-elevation";12,04;2,42;136,49;0,79;0,03;0,02;2,22;0,01;4,13e-05;"2.16e-06";"1.4e-05";"7.29e-07";"Finucane, B. C. (2009). Maize and sociopolitical complexity in the Ayacucho Valley, Peru. Current Anthropology, 50(4), 535-545.";NA
"241";"Huari MH";"Huari Monqachayoq";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1250;900;1250;900;NA;NA;"#N/A";"#N/A";-130,647;-741,747;1019;"HM3H";"#N/A";"#N/A";"F";"35+";"#N/A";-12,6;6,4;"3.2";"y";"#N/A";2964;"2.225.218.795";"2.225.218.795";"Mid-elevation";11,99;2,41;136,37;0,8;0,04;0,04;1,65;0,01;0,000269703;"2.1e-06";"4.67e-05";"7.27e-07";"Finucane, B. C. (2009). Maize and sociopolitical complexity in the Ayacucho Valley, Peru. Current Anthropology, 50(4), 535-545.";NA
"242";"Huari MH";"Huari Monqachayoq";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1250;900;1250;900;NA;NA;"#N/A";"#N/A";-130,647;-741,747;1021;"HM6H";"#N/A";"#N/A";"M";"21--30";"#N/A";-11,6;8,1;"3.25";"y";"#N/A";2964;"2.225.218.795";"2.225.218.795";"Mid-elevation";11,99;2,41;136,37;0,8;0,04;0,04;1,66;0,01;3,62e-05;"1.82e-06";"4.67e-05";"7.21e-07";"Finucane, B. C. (2009). Maize and sociopolitical complexity in the Ayacucho Valley, Peru. Current Anthropology, 50(4), 535-545.";NA
"243";"Huari MH";"Huari Monqachayoq";"Ayacucho Valley";"Central Highlands";"Middle Horizon";1250;900;1250;900;NA;NA;"#N/A";"#N/A";-130,647;-741,747;1028;"HM13H";"#N/A";"#N/A";"F";"20--50";"#N/A";-11,4;7,9;"3.23";"y";"#N/A";2964;"2.225.218.795";"2.225.218.795";"Mid-elevation";11,99;2,41;136,37;0,8;0,04;0,04;1,65;0,01;0,000269228;"2.1e-06";"4.66e-05";"7.25e-07";"Finucane, B. C. (2009). Maize and sociopolitical complexity in the Ayacucho Valley, Peru. Current Anthropology, 50(4), 535-545.";NA
"244";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1081;"11";"#N/A";"#N/A";"F";"40+";"#N/A";-14,3;7,9;"2.8";"y";"15.3";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000263977;"2.16e-06";"4.3e-05";"7.31e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"245";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1082;"12";"#N/A";"#N/A";"F";"35--50";"#N/A";-14,2;7,7;"3.01";"y";"8.5";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,54;0,01;0,000264106;"2.16e-06";"4.27e-05";"7.23e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"246";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1083;"10";"#N/A";"#N/A";"F";"20--34";"#N/A";-12,2;8,1;"2.69";"y";"9.2";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,52;0,01;0,000263912;"2.17e-06";"4.25e-05";"7.23e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"247";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1084;"39";"#N/A";"#N/A";"M";"20--34";"#N/A";-15;7,7;"2.86";"y";"5.8";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000262784;"2.17e-06";"4.29e-05";"7.27e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"248";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1085;"7";"#N/A";"#N/A";"M";"20--34";"#N/A";-14,6;7,1;"2.69";"y";"9.3";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000263746;"2.16e-06";"4.23e-05";"7.3e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"249";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1086;"33";"#N/A";"#N/A";"M";"35--50";"#N/A";-14,4;7,3;"3.16";"y";"20.4";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000263239;"2.16e-06";"4.25e-05";"7.31e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"250";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1087;"221";"#N/A";"#N/A";"M";"35--50";"#N/A";-13,6;9,5;"2.7";"y";"15.1";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000263987;"2.17e-06";"4.27e-05";"7.26e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"251";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1088;"8";"#N/A";"#N/A";"M";"35--50";"#N/A";-12,6;10,7;"2.76";"y";"18.6";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,54;0,01;0,000264424;"2.16e-06";"4.32e-05";"7.3e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"252";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1089;"37";"#N/A";"#N/A";"M";"Adult";"#N/A";-12,1;8,8;"2.91";"y";"6";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,52;0,01;0,000263981;"2.17e-06";"4.29e-05";"7.12e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"253";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1090;"223";"#N/A";"#N/A";"M";"35--50";"#N/A";-11,9;9,9;"2.69";"y";"16.2";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,51;0,01;0,000263942;"2.16e-06";"4.3e-05";"7.32e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"254";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1091;"9";"#N/A";"#N/A";"M";"20--34";"#N/A";-11,2;10,5;"2.67";"y";"17.6";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000263381;"2.17e-06";"4.33e-05";"7.26e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"255";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1092;"18";"#N/A";"#N/A";"F";"35--50";"#N/A";-13,9;7,5;"2.86";"y";"13";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,51;0,01;0,000263941;"2.17e-06";"4.25e-05";"7.28e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"256";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1093;"93";"#N/A";"#N/A";"F";"20--34";"#N/A";-13,1;7;"3.24";"y";"17.8";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,54;0,01;0,000264167;"2.17e-06";"4.32e-05";"7.25e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"257";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1094;"85";"#N/A";"#N/A";"F";"20--34";"#N/A";-12,9;7,7;"2.92";"y";"14.2";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,53;0,01;0,000264712;"2.16e-06";"4.27e-05";"7.22e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
"258";"Las Trancas Valley IMP";"Las Trancas Valley";"Nasca Basin";"South Coast";"Middle Horizon";1350;950;1350;950;NA;NA;"#N/A";"#N/A";-149,821;-748,659;1095;"17";"#N/A";"#N/A";"F";"20--34";"#N/A";-12,5;9,2;"3.41";"y";"15";688;"4.646.664.167";"4.646.664.167";"Mid-elevation";11,98;2,4;136,68;0,8;0,03;0,04;1,52;0,01;0,000263506;"2.16e-06";"4.29e-05";"7.26e-07";"Henry, E.-M. L. (2008). Examining Wari influence in the Las Trancas Valley, Peru using oxygen isotopes from bone carbonate. M.A. Thesis. UC San Diego, San Diego, CA.";NA
