Site.ID,Site,Location,Region,Period,Start.BP.site,End.BP.site,Start.BP,End.BP,C14.Date,C14...,Start.BP.14c,End.BP.14c,Latitude,Longitude,Study.ID,Individual.ID,Sample.ID,Averaged,Sex,Age,Age_Cat,C.b.coll.,N.b.coll.,C.N..bone.,CN.accept,X..collagen.yield..bone.,elevation,dist2coast,d2coast_km,elev.factor,Temp_Mean,Precip_Mean,Temp_Mean_Seasonality,Precip_Mean_Seasonality,Temp_Mean.sd,Precip_Mean.sd,Temp_Mean_Seasonality.sd,Precip_Mean_Seasonality.sd,Demography.kde.14c,Demography.kde.corr.14c,Demography.kde.14c.sd,Demography.kde.corr.14c.sd,Citations,median.year
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,677,27,#N/A,#N/A,#N/A,#N/A,#N/A,-12.6,9.1,3.15,y,19.4,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271827,0.00000204,0.0000447,0.000000718,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1049
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,678,89,#N/A,#N/A,#N/A,#N/A,#N/A,-15.7,10.4,3.22,y,27.5,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.68,0.02,0.000271975,0.00000204,0.0000437,0.00000072,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,679,90,#N/A,#N/A,#N/A,#N/A,#N/A,-11.9,8.4,3.28,y,23.6,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271511,0.00000205,0.0000449,0.000000715,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,680,91,#N/A,#N/A,#N/A,#N/A,#N/A,-13.4,9.7,3.15,y,20.1,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271879,0.00000203,0.0000444,0.00000073,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1044
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,681,92,#N/A,#N/A,#N/A,#N/A,#N/A,-13.5,9.9,3.18,y,20.3,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271236,0.00000204,0.0000447,0.000000716,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1042
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,682,93,#N/A,#N/A,#N/A,#N/A,#N/A,-10.6,9.6,3.3,y,23.2,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271367,0.00000204,0.0000446,0.000000731,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1042.5
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,683,94,#N/A,#N/A,#N/A,#N/A,#N/A,-13.3,9.4,3.23,y,24.7,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271352,0.00000204,0.0000445,0.000000712,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1043
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,684,95,#N/A,#N/A,#N/A,#N/A,#N/A,-14.8,8.2,3.36,y,25,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271425,0.00000204,0.0000441,0.000000728,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1046
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,685,96,#N/A,#N/A,#N/A,#N/A,#N/A,-15.7,9.7,3.22,y,27.3,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.00027149,0.00000204,0.0000438,0.000000729,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1048
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,686,97,#N/A,#N/A,#N/A,#N/A,#N/A,-12.5,10.1,3.24,y,24.7,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271865,0.00000205,0.0000447,0.000000724,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1050
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,687,98,#N/A,#N/A,#N/A,#N/A,#N/A,-14.3,9.9,3.17,y,21.9,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271678,0.00000205,0.0000445,0.000000724,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1046
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,688,99,#N/A,#N/A,#N/A,#N/A,#N/A,-14.9,9.3,3.22,y,25,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271562,0.00000205,0.0000445,0.00000072,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,689,100,#N/A,#N/A,#N/A,#N/A,#N/A,-15.4,8.5,3.21,y,21.7,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271116,0.00000204,0.0000442,0.000000717,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1050
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,690,101,#N/A,#N/A,#N/A,#N/A,#N/A,-13.7,9.5,3.17,y,19.5,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271423,0.00000204,0.0000441,0.000000718,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1044
Cemetery 398,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6126,-75.6195,691,102,#N/A,#N/A,#N/A,#N/A,#N/A,-13.5,9.6,3.18,y,26.3,234,21319.7936,21.3197936,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271964,0.00000204,0.0000446,0.000000725,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1041
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,692,10,#N/A,#N/A,I,Adult,#N/A,-15.5,9,3.13,y,18.7,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.48,0.02,0.000242714,0.00000272,0.0000404,0.000000841,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1383
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,693,11,#N/A,#N/A,I,Adult,#N/A,-13.8,9.4,3.17,y,19.3,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.47,0.02,0.000243021,0.00000273,0.0000405,0.00000084,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1382
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,694,12,#N/A,#N/A,I,Adult,#N/A,-15.6,9.8,3.17,y,18.3,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.47,0.02,0.000242744,0.0000027,0.00004,0.000000837,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1382
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,695,13,#N/A,#N/A,Juvenile,Late childhood,#N/A,-15.3,9.7,3.17,y,23.4,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.48,0.02,0.00024254,0.00000271,0.0000397,0.00000084,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1381
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,696,14,#N/A,#N/A,I,Adult,#N/A,-15.3,9.1,3.16,y,23.9,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.5,0.02,0.000243939,0.00000272,0.0000404,0.000000836,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1382
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,697,15,#N/A,#N/A,I,Adult,#N/A,-15.4,9.7,3.16,y,22.6,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.44,0.02,0.000242596,0.0000027,0.0000401,0.000000844,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1384
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,698,16,#N/A,#N/A,M?,Young adult,#N/A,-14.5,8.3,3.16,y,21.2,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.48,0.02,0.000243419,0.00000271,0.0000398,0.00000084,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1382
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,699,18,#N/A,#N/A,F,Old----middle adult,#N/A,-14,8.5,3.24,y,14.4,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.47,0.02,0.000243104,0.00000272,0.00004,0.000000843,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1381
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,700,103,#N/A,#N/A,M,Old----middle adult,#N/A,-13.7,9.4,3.19,y,19.2,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.46,0.02,0.000242731,0.00000272,0.0000397,0.000000842,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1383
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,701,105,#N/A,#N/A,M?,Old middle adult,#N/A,-14.2,10,3.23,y,20.6,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.49,0.02,0.000242062,0.0000027,0.0000402,0.000000849,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1383
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,702,106,#N/A,#N/A,M?,Adult,#N/A,-16.2,9.9,3.27,y,22.2,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.46,0.02,0.000243133,0.00000272,0.0000402,0.000000843,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1384
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,703,109,#N/A,#N/A,M?,Old middle adult,#N/A,-14.4,8.5,3.16,y,21.1,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.48,0.02,0.000242769,0.00000273,0.00004,0.00000083,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1383
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,704,110,#N/A,#N/A,M,Young middle adult,#N/A,-15,6.9,3.19,y,20.2,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.47,0.02,0.000242472,0.00000271,0.0000403,0.000000851,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1381
Cemetery 734,Ullujaya Basin,Ica Valley,South Coast,Early Intermediate Period,1491,1274,1491,1274,NA,NA,#N/A,#N/A,-14.6215,-75.623,705,9,#N/A,#N/A,F?,Young--middle adult,#N/A,-14.2,8.8,3.18,y,18.6,234,20285.39058,20.28539058,Mid-elevation,18.54,0.68,147.6,1.07,0.03,0.01,2.47,0.02,0.000242218,0.00000271,0.0000402,0.000000838,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1381
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,706,19,#N/A,#N/A,#N/A,#N/A,#N/A,-13.3,7.5,3.18,y,9.7,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271853,0.00000203,0.0000448,0.000000719,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1043
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,707,20,#N/A,#N/A,#N/A,#N/A,#N/A,-15.9,9,3.17,y,23.3,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000272461,0.00000206,0.0000444,0.000000722,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,708,21,#N/A,#N/A,#N/A,#N/A,#N/A,-12.9,10.5,3.19,y,22.2,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271799,0.00000204,0.0000443,0.000000716,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1042
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,709,22,#N/A,#N/A,#N/A,#N/A,#N/A,-12.9,11,3.16,y,21.8,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271857,0.00000204,0.0000443,0.000000717,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1042
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,710,23,#N/A,#N/A,#N/A,#N/A,#N/A,-13.8,9.7,3.2,y,23.3,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271281,0.00000204,0.0000449,0.000000719,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1048
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,711,48,#N/A,#N/A,#N/A,#N/A,#N/A,-14.8,9.9,3.14,y,23,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271247,0.00000205,0.0000444,0.000000722,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,712,49,#N/A,#N/A,#N/A,#N/A,#N/A,-9.3,10,3.12,y,19.5,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271984,0.00000203,0.0000445,0.000000717,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1047
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,713,50,#N/A,#N/A,#N/A,#N/A,#N/A,-11.2,8.8,3.15,y,21.5,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271555,0.00000203,0.000044,0.000000717,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1042.5
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,714,51,#N/A,#N/A,#N/A,#N/A,#N/A,-16.4,8.8,3.1,y,22,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000272304,0.00000204,0.0000444,0.000000719,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1045
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,715,52,#N/A,#N/A,#N/A,#N/A,#N/A,-10.7,9.7,3.15,y,19.4,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271232,0.00000203,0.0000448,0.000000726,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1045
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,716,53,#N/A,#N/A,#N/A,#N/A,#N/A,-9.8,8.8,3.19,y,22,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.66,0.02,0.000271681,0.00000204,0.0000445,0.00000073,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1044
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,717,81,#N/A,#N/A,#N/A,#N/A,#N/A,-10.9,9.4,3.18,y,22.8,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.65,0.02,0.000271988,0.00000205,0.0000448,0.000000711,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1044
Cemetery 755,Ullujaya Basin,Ica Valley,South Coast,Middle Horizon,1289,802,1289,802,NA,NA,#N/A,#N/A,-14.6037,-75.6165,718,82,#N/A,#N/A,#N/A,#N/A,#N/A,-13.7,9.8,3.14,y,22.6,235,22326.66216,22.32666216,Mid-elevation,18.59,0.67,146.81,1.05,0.05,0.01,1.67,0.02,0.000271515,0.00000205,0.0000436,0.000000724,"Cadwallader, L. (2013). Investigating 1500 Years of Dietary Change in the Lower Ica Valley, Peru Using an Isotopic Approach. Ph.D. Dissertation. University of Cambridge, Cambridge, United Kingdom.",1044
